,Date,User,Tweet
3605,2021-09-21 23:50:56+00:00,SiMeZzzch,"masya Allah hujan baday puting beliung kemarin membuat aku banyak bersyukur rumah alhamdulillah gak kenapa kenapa padahal kanan kiri pada bolong kena angin, rumah mama juga ketiban jemuran gak tau dari mana"
3606,2021-09-21 23:45:02+00:00,headtotoejys,Baru liat berita ternyata depok kena angin puting beliung ya Allah serem banget 😭
3607,2021-09-21 23:19:29+00:00,DamayanthyLysda,Alhamdulillah msh dilindungi Allah SWT.. Yg kmrin sore ku lalui ternyata memang angin badai.. porak poranda dmn² puting beliung melanda margonda dimana saat itu bensin ku pun habis di stut org tak di knal sampai pom terdekat.. Mksh ya org baik.. Slamat kn ku
3608,2021-09-21 22:59:40+00:00,fidafins,"Demi apa Depok kemaren ujan badai + puting beliung, saya tidur pules banget berarti, rasanya kayak ujan deres biasa aja"
3609,2021-09-21 20:12:01+00:00,syahirahwasabi,"Sleeping during lunch break? THIS IS WHERE I SHINE!

Raklu nap, angin pula macam puting beliung. Cuaca yang sangat sesuai untuk melelapkan mata."
3610,2021-09-21 19:07:36+00:00,cicaacacaa,"Hujan anginn kayak angin puting beliung, mati listrik, taneman ibu jtoh semua 😭"
3611,2021-09-21 18:19:34+00:00,yuaneka,"demi apa gua baru tau depok tadi hujan gede bgt trs angin puting beliung. oke besok2 kalo ujan gedean walaupun gua pake jas ujan, gua neduh ajalah. takut bgt liat video hujannya:( gua kadang hujan begitu ttp ae labas jalan"
3612,2021-09-21 17:14:28+00:00,Barataabagas,pemda depok pas bikin berita angin puting beliung kata putingnya disensor jadi put*ng gak ya
3613,2021-09-21 16:48:43+00:00,Askrlfess,"[askrl] Jadi tadi itu di Depok angin badai atau puting beliung sih guys? Kaget bgt asbes rumah pada terbang, rembes air hujannya masuk ke dalem rumahku banjir bgt guys 😭😭"
3614,2021-09-21 16:34:18+00:00,Apasihsoasik,Waa depok angin putingbeliung ya
3615,2021-09-21 16:30:40+00:00,liliumid,"Baru sempet buka twt, tadi daerah rumah gue kena puting beliung. 😔🌪️"
3616,2021-09-21 16:19:40+00:00,helloitsesty,"Jadi tadi sore tuh ternyata bukan cuma hujan es, tapi puting beliung. Baru baca berita pohon papan reklame atap2 bangunan pada tumbang. Serem banget emang tadi sore tuh 😭😭😭"
3617,2021-09-21 16:12:19+00:00,cutlossterus,Ini katanya depok ada angin puting beliung apa benar?
3618,2021-09-21 16:11:31+00:00,jii_pyeong,"Depok puting beliung, indihome langsung lemot lagi 😔"
3619,2021-09-21 16:03:07+00:00,itsramaaaa,"hujan angin puting beliung.
alhamdulillahhh cagar tempat gua gak mati lampu, kesian yg dicagar 2 mati lampu dari jam 5 sore ampe gini hari belom nyala😌"
3620,2021-09-21 15:59:04+00:00,imamer,"Depok Trending deh.. Puting Beliung katanya, emang serem sih"
3621,2021-09-21 15:57:25+00:00,Blantsch,"Akhir² ini Depok bagian ono ada Puting Beliung mulu yes..
😳"
3622,2021-09-21 15:46:34+00:00,RDwitiya,"Feel itu sudah hilang .. Acting natural mereka sdh dihempaskan entah kemana .. Vibes ikatan cinta sdh musnah, termasuk PU nya.. Chemistry dan feel mereka pun udah di hempas oleh puting beliung 😅😅😅"
3623,2021-09-21 15:02:35+00:00,skzrachaa,di depok ada puting beliung kah tadi?._.
3624,2021-09-21 14:54:47+00:00,betmington,Serem bat serem anjir itu puting beliung depok😭
3625,2021-09-21 14:38:49+00:00,pilihdysaja,oh jd itu yg namanya puting beliung... pantes td sekenceng itu anginnya
3626,2021-09-21 14:37:07+00:00,nengSh1Nt4,"bertaun-taun tinggal di depok baru kali ini ngerasain puting beliung. dekap anak yang gede karena takut dan pangku anak bayi. padahal ibuknya juga takut parah tapi sok kalem.
seremmm sumpah! 🌪️🌪️🌪️
#Depok"
3627,2021-09-21 14:23:21+00:00,castleintheaj,YaAllah jadi trauma tiap ada suara knalpot motor kenceng malah kebayang suara puting beliung tadi:((
3628,2021-09-21 14:18:24+00:00,negeriiawan,"ya allah...
alhamdulillah tadi sebelum ujan angin puting beliung. udah sampe rumah 🤲
kantor depok ngeri bgt 🥲"
3629,2021-09-21 14:10:39+00:00,imbepoo,"Depok abis puting beliung ada pohon tumbang di stasiun depok, balik kerja dari jam 7, sampe skrg belum sampe rumah. 🙂"
3630,2021-09-21 14:02:21+00:00,wagnxian,ada puting beliung?
3631,2021-09-21 13:36:16+00:00,AGUNGPAMS27,"Sedikit sedikit juga kesampean 
Insyaallah,
Tahun depan adalah pencapaian terbaik proud dengan diri sendiri
 yang 2 tahun lalu di Landa ombak angin puting beliung yang sangat kencang.
Terimakasih sudah berjuang sampai detik ini, aku bangga dengan diriku bisa melewati ini semua :)"
3632,2021-09-21 13:32:28+00:00,debuanakkucing,"Cuk pantesan Atep rumahku jatoh...

Puting beliung ternyata..."
3633,2021-09-21 13:31:47+00:00,utirifai,"Tapi gak bisa nyalahin krlnya juga gak sih? 
Kalo menurut gua ya, ini kan awalnya cuaca ya, mana tau tbtb pohon tumbang karena angin puting beliung, kalaupun tau dari ramalan cuaca seberapa akurat sih?"
3634,2021-09-21 13:24:23+00:00,SonNarutoLuffy,Ternyata tadi sore di Depok hujan deres + angin puting beliung.....
3635,2021-09-21 13:20:17+00:00,RaeWellmina,"Hujan deras dan puting beliung menyapa Depok. Banyak pohon bertumbangan di jalan, semoga semua baik-baik saja."
3636,2021-09-21 13:18:58+00:00,dewawisana,"Hujan deras dan angin puting beliung di Depok. 

#monsoon"
3637,2021-09-21 13:07:48+00:00,txtndorokanjeng,Depok kena puting beliung. Hujan badai terparah selama 22 tahun gue tinggal di Depok nih... 😥🌪
3638,2021-09-21 13:06:00+00:00,saj27n,"Gila ini pohon pada tumbang, macet parah. Efek depok puting beliung"
3639,2021-09-21 13:01:40+00:00,09Ziardi,Biasanya puting beliung bisa muncul lagi... gimana besok?
3640,2021-09-21 12:28:08+00:00,anggrekcemani,Gokiel jir ujan di cibs beneran puting beliung 🥲
3641,2021-09-21 12:24:45+00:00,putulisaa,tadi ujannya parah bgt woi. jujurly takut bgt kek angin puting beliung. semua pd berhamburan. takuttttt jgn lagi dong ujan kaya gitu😭
3642,2021-09-21 12:24:39+00:00,azwar_gobel,Depok Sore tadi Hujan + angin puting beliung ...
3643,2021-09-21 12:10:51+00:00,gitanurf,"Jir depok angin puting beliung, gue di jkt takut jalan ditutup deh mau pulang☹️"
3644,2021-09-21 12:09:58+00:00,phewid,"Macet banget anjir gile, kata emak ada puting beliung wkwk hadeh atap kamar mandi mpe pecah"
3645,2021-09-21 11:58:27+00:00,bjysikocheng,"Depok katanya lagi puting beliung, alhamdulillah di daerahnya gue masih aman biarpun emg kenceng bgt anginnya😭"
3646,2021-09-21 11:52:42+00:00,gusrifm,Depok puting beliung ya? Gws
3647,2021-09-21 11:45:47+00:00,rxfxm,dapet kabar dari nyokap kalo td sore ternyata daerah rumah kena angin puting beliung. astaghfirullah
3648,2021-09-21 11:40:04+00:00,loveinstrings,Depok Puting Beliung.
3649,2021-09-21 11:35:23+00:00,ussiiyy,angin puting beliung tadi sore ngeri banyak yg tumbang di stasiun dijalan dll
3650,2021-09-21 11:26:28+00:00,zerobxxx,"Gilaa di depok abis ada angin puting beliung apa ya? Pohonan tumbang, asbes rumah2 pada ambruk, mati listrik, jalanan banjir
Astaghfirullah"
3651,2021-09-21 11:21:55+00:00,SaintChyril,Tinggal di Depok. Dari jaman dulu sampai sekarang tempatnya angin puting beliung sama petir...
3652,2021-09-21 11:19:31+00:00,ren51db,Depok trending why apa karna puting beliung td
3653,2021-09-21 11:17:14+00:00,Layliet4,Depokk serem bngt sumpahh angin puting beliung
3654,2021-09-21 11:03:34+00:00,Ayuu_nthyaswdr,kena deh musibah puting beliung :(
3655,2021-09-21 11:00:34+00:00,pozzlepiece,depok tadi ada puting beliung??? rumah kakak gua ampe terbang gentengnya
3656,2021-09-21 10:59:46+00:00,koyo_kendor,"Depok buset bener2 kalo udah angin puting beliung. Barang2 yang nyasar ke rumah saya:
1. Asbes
2. Kusen kayu
3. Rotan bilik"
3657,2021-09-21 10:58:21+00:00,_onyourxiao,ANGIN PUTING BELIUNG SEREM BGT WEH😣 KAMAR GUE JADI KORBAN😣
3658,2021-09-21 10:55:24+00:00,glorynatya,daerah kalian abis ujan puting beliung ga? serem bgt disini😣
3659,2021-09-21 10:54:16+00:00,levelupies,"Ini Depok katanya puting beliung, tetangga soalnya ngeliat depan rumah putih2 muter"
3660,2021-09-21 10:52:04+00:00,chevalgian,Kacau puting beliung
3661,2021-09-21 10:48:40+00:00,gomdoyri,"barusan itu, puting beliung? ujan deres banget. takut😭"
3662,2021-09-21 10:47:38+00:00,castleintheaj,Serem bgt puting beliung lewat😭😭😭 beneran ngeliat dari jauh sampe lewat rumah😭😭😭
3663,2021-09-21 10:45:09+00:00,slugabeddo,Ya allah puting beliung😭😭
3664,2021-09-21 10:43:32+00:00,cinlokpocin,depok puting beliung. demiallah serem bgt kejebak di stasiun depok
3665,2021-09-21 10:41:02+00:00,ethesduhita,Ancur rumah diterjang puting beliung Depok 😢
3666,2021-09-21 10:35:55+00:00,ucancallmeanya,Lindungi aku ya Tuhan dr angin puting beliung didepok amin
3667,2021-09-21 10:35:26+00:00,meongpundung,IH DEPOK YA ALLAH PUTING BELIUNG
3668,2021-09-21 10:34:14+00:00,atthadul,mau nangis abis ujan angin. tapi anginnya kaya puting beliung ☹️
3669,2021-09-21 10:28:52+00:00,SaintChyril,"Puting beliung depok, ruko terbang menghajar rumah gw... Innalilahi Wa Innailaihi Rojiun..."
3670,2021-09-21 10:28:37+00:00,astyydewanti,Ujannya puting beliung guys. Jujur
3671,2021-09-21 10:26:06+00:00,ren51db,puting beliung serem bgt
3672,2021-09-21 10:23:31+00:00,spionpecah,Asli depok puting beliung
3673,2021-09-21 10:18:52+00:00,bungbias,"Depok puting beliung, angin ribut, angin topan, topan santun"
3674,2021-09-20 15:14:36+00:00,bryan_newbie,"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong."
3675,2021-09-20 03:21:49+00:00,farhanboo916,"Sebenarnya lelaki gentleman ni tak kisah pun wujudkan kemudahan utk wanita.

Parking khas ke, koc khas kereta api/LRT/MRT ke atau apa jua yang memudahkan...silakan saja.

Yang kalut tu lelaki hat sembang kencang puting beliung tapi xmau orang lebih pada dia ja..😅😅"
3676,2021-09-20 00:42:13+00:00,tsysalsabela,"Its okay cuman gerimis doang kok, gua pernah ngadepin puting beliung sendirian☺️"
3677,2021-09-19 14:49:59+00:00,hyogi_s,"Aku kecewa juga dengan Abigor ni. Aku bayangkan kuasa dia ada puting beliung ke, boleh buat ribut petir ke tsunami yang menenggelamkan satu bandar ke apa oh aku salah rupanya. Dia cuma terbang melayang-layang, itu saja. Pusing-pusing rantai besi sikit, dah kalah apo."
3678,2021-09-19 12:34:15+00:00,kebeletuwu,"Gak apa-apa pan, ini cuman gerimis, kamu pernah ngelewatin badai dan puting beliung 🥲"
3679,2021-09-19 08:05:49+00:00,aladySyaf,#CucukMyAz @JKJAVMY Alhamdulillah fully vaccinated🤩 No complain except booth amik gambar at #PPVUKM macam kena puting beliung😭 mentang2 ramai dah 2nd dose yang akhir2 ni dipinggir kan. Excited nak amik gambar juga🥺 kecewa 'sikit' di situ. Other than that y'all are awesome💕🥰
3680,2021-09-19 07:50:07+00:00,heynoott,"Tadi berangkat abis subuh trus smpe sana emang ga pegang hp samasekali, pikirku kepentinganku udah selesai aku balik, dan udah sampe rumah baru dikabarin kalo tadi abis subuh ada puting beliung di daerah rumah untung ga terjadi apa2 yaallah alhamdulillah🥺💖"
3681,2021-09-19 06:24:27+00:00,PapahMuda170,"Ibarat lagi masang boto urung ngasi garing wes ono angin puting beliung,. Mawut sak kabeh ane,."
3682,2021-09-18 10:54:19+00:00,Rofiq_HM,"Angin PUTING BELIUNG
(Woco nganggo boso jowo)"
3683,2021-09-18 00:29:42+00:00,iler_ences,"tadi malem mimpi ketemu member 1D
mo minta foto tapi ada aja kejadian anjeng
• Kamera hp ga bisa dibuka
• Mau pake kamera ig tapi kuota kaga ada
• Mau ganti kartu tapi di hp lain
• Abis udh dapat tu hp, udh ganti kartu, udh buka ig, mau minta foto
•MALAH PUTING BELIUNG AJG"
3684,2021-09-17 18:33:54+00:00,roofiriyuzaki,"“Walah.. baru puting beliung aja udah kaya gitu,gimana kalau
udel beliung, apalagi udellle
buodong..”"
3685,2021-09-17 11:12:38+00:00,pwettykarinaa,Rmhku baru angin gedhe kyk puting beliung
3686,2021-09-17 07:14:39+00:00,bryan_newbie,"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong."
3687,2021-09-17 05:53:09+00:00,krpiksingkong,"Bagaimana perasaanmu kepadanya sekarang? Sudah padam atau masih membara?
Kubur saja! Sedalam yang kau bisa.
Pesanmu tak akan pernah sampai kepadanya, meski ribuan kali kau titipkan kepada angin sampai berubah menjadi puting beliung. Percuma!
Hatinya terlalu sempit untuk hadirmu."
3688,2021-09-16 14:17:52+00:00,chintanptw,"It's oke, ginian doang kok. Aku pernah ngadepin puting beliung sendirian :)"
3689,2021-09-16 14:17:49+00:00,hybrutt,"I'ts okey, ginian doang kok, aku pernah ngadepin puting beliung sendirian."
3690,2021-09-16 11:59:15+00:00,skektre,menurut gue sih gunung pati angin puting beliung
3691,2021-09-16 09:54:51+00:00,WalikotaWARU,"Jangan khawatir. Dibalik hujan yg deras masih ada BADAI, ANGIN TOPAN, BANJIR, PUTING BELIUNG"
3692,2021-09-15 14:51:38+00:00,luckyjaemin13,"akhirnya listrik nyala, bisa cas hp. ngeri ga si ada angin puting beliung di desa sebelah, hujan es balok di tempat aku, mana deres bgt hujannya..."
3693,2021-09-15 13:57:45+00:00,yjwoning,dn ku mau pake emot puting beliung ah 🌪
3694,2021-09-15 08:56:58+00:00,saranghagoisseo,"Menurut abdi, yang masih jadi ikonic sampe sekarang emang bener bener sayang sama ikon, bener bener pantes buat disebut 'real fans' . udah diterjam badai topan puting beliung tsunami masih tetep bisa bertahan. Ikon, ikonic, i lav u 😭❤"
3695,2021-09-15 01:29:07+00:00,alrwyd,"Jika terfikir balik, itu lebih dari sekadar bercinta. How did it start, just like other cliche love story.
Dia yang mula kacau aku, selalu, sampai aku naik serabut.
Setelah badai ribut tsunami puting beliung melanda, tetap bertahan sehingga detik ini. I'm a proud gf, B!"
3696,2021-09-14 16:04:39+00:00,ayezragiel,"Ya elah…baru juga puting beliung
udah kaya gitu, gimana kalo udel
beliung, apalagi udellle
buodong?"
3697,2021-09-14 12:54:46+00:00,shuuchika,Tetap joget walaupun ada puting beliung kawan #ってか日向坂
3698,2021-09-14 08:13:19+00:00,milkyxland,"hujan sederes ini, angin kayak puting beliung, jam 3 kerasa kayak jam 6 gegara gelap banget, dan gaada makanan :|"
3699,2021-09-13 22:14:35+00:00,bryan_newbie,"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong."
3700,2021-09-13 20:53:54+00:00,andreynovrianda,"It’s okey, ginian doang kok,
Yang kayak puting beliung juga pernah dihadapi sendirian"
3701,2021-09-12 15:41:48+00:00,HidayatTriSant4,Kahanane lagi mobat mabit koyo puting beliung.
3702,2021-09-12 08:54:48+00:00,AzisZaed,.... puting beliung itu pasti nggak pink ya #jokesbapackbapack
3703,2021-09-12 05:55:08+00:00,resiameesa,Baru tau puting beliung basa jawanya pentil muter…
3704,2021-09-11 17:08:41+00:00,atris_wadu,"it's okey!! ginian doang kokk, aku pernah ngadepin puting beliung sendirian."
3705,2021-09-11 15:12:58+00:00,hitamkelaabu,"It's okay gini doang kok , aku pernah ngadepin puting beliung sendirian ."
3706,2021-09-11 08:43:37+00:00,renewbaebae,"nah badai ujan deres angin puting beliung gledek udah berlalu, tinggal nunggu pelangi dateng lagi!! sabar sabar 💓💓💓💓💓"
3707,2021-09-10 23:47:10+00:00,wholesamu,"Lha jeongguk bangun tidur rambut acak acakan pun tetep ganteng, lha gue??? Udah macem habis terkena puting beliung, alias berantakan :"""
3708,2021-09-10 11:44:42+00:00,bryan_newbie,"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong."
3709,2021-09-10 08:22:42+00:00,anteaterpw,Selama 21 tahun idup baru amazed liat angin puting beliung langsung 😂 kek bocah barbar anjeng😂😂
3710,2021-09-10 03:21:15+00:00,diya4929,"Ngerasain ganti 4 musim udah jalan 4 thn, dan tdk ada taun yg sama

2018: angin puting beliung di tengah musim panas dan itu beneran rumah goyang Benteng Takeshi aja gmn 
2019: kasus necchusho menggila, banyak yg mati dijalan kurang cairan, bbrp mati di dlm ruangan pas lagi tidur"
3711,2021-09-09 09:05:45+00:00,nnisarizal18,Saya tolong rebus2 sikit selebihnya wawa dgn arul yang buat . So mmg dia punya shape macam puting beliung la kalau dah arul yg turun padang😂
3712,2021-09-09 08:58:50+00:00,capekdehidup,"setiap ada masalah..
Oh cuma angin ribut doang nih, bukan badai, bukan angin puting beliung..

aman lahhh, masih kuat lah yaaa~"
3713,2021-09-09 03:03:40+00:00,lifeadalahhidup,Kemaren puting beliung???? Shhshshd pantes antena tv gue patah 👍🏻
3714,2021-09-08 11:14:10+00:00,jaemtokki123,"Jadi rumah gua barusan kena angin puting beliung. Ngga terlalu besar sih tapi ini jadi yang pertama dihidup gua, dimana daerah rumah gua bukan termasuk yang sering ada bencana alam. Jujur gua agak trauma karena bener-bener liat genteng berterbangan dan bocor dimana mana."
3715,2021-09-08 09:23:46+00:00,chanifahms,Puting beliung ga si
3716,2021-09-07 09:07:15+00:00,uprincess,angin kenceng banget ke puting beliung
3717,2021-09-07 06:04:52+00:00,Thatatata123,"Kalau disana dikasih angin, disini berasa sih tp kaya riak2 kecil aja..
Kalau disini dikasih angin,,waduuhh efeknya udah kaya ada ombak besar bergulung2 ditambah angin puting beliung.

Mgkin kondisi pertama akan bikin jd lbh aman damai sentosa meskipun ntah sampai kapan…💆🏻‍♀️💆🏻‍♀️💆🏻‍♀️"
3718,2021-09-07 04:33:53+00:00,Ridwan_RM_,"Suatu hari ada angin puting beliung yang dahsyat, rumah2 rata dengan tanah tetapi anehnya ada sebuah warung yang masih berdiri de #D1b25527"
3719,2021-09-07 03:14:38+00:00,bryan_newbie,"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong."
3720,2021-09-06 14:44:11+00:00,nonanordin9_,tak tahu la ape cerita perut harini. macam ada puting beliung haa…kejap macam ni🌪 kejap macam ni 💨 hahahahahahahahaa
3721,2021-09-06 12:49:47+00:00,KurnianopiYant1,"I'ts okey,cuma ginian doang ko,
Aku pernah ngelewatin angin puting beliung,hujan angin dordar gelap sendirian 😌"
3722,2021-09-06 10:46:42+00:00,saaragittarius,"knp Ibu Rumah Tangga (IRT) termasuk dalam kategori sebuah pekerjaan?
ya karna kerjaan IRT tuh BANYAK malah kadang GAK KELAR-KELAR~
makanya jd Ibu harus (maksain) kuat, sehat fisik dan mental, tahan banting diterjang angin badai puting beliung💪🏻"
3723,2021-09-06 09:31:41+00:00,Rahmatandip1,"Its okay, ginian doang
Gw pernah ngadepin puting beliung sendirian."
3724,2021-09-06 05:26:40+00:00,d_amalia15,"Aku kan orang Jawa tapi gabisa ngartiin kata ini🥺(ANGIN PUTING BELIUNG)??
Ada yang bisa..."
3725,2021-09-05 15:17:43+00:00,ercartter,"it's okey, ginian doang kok
puting beliung angin topan ae ws tau takhadapi sendirian. slow"
3726,2021-09-05 05:43:00+00:00,Freyjadoure,"Pernah mikir kenapa Xie Lian bisa sampai terbawa angin putingbeliung apa mungkin badannya terlalu ringan, kurus dan saking kecilnya....? Dengan angin saja tidak kuasa :))"
3727,2021-09-05 05:22:51+00:00,brightwin_fess,"/bw ada yang punya meme pas puting  beliung, winnya motong rumput?"
3728,2021-09-05 04:20:31+00:00,kakehan_cangkem,Semene tok? Aku tau ngelitiki puting beliung ngasi metu susune.
3729,2021-09-04 12:32:34+00:00,LadyHeeHeenim,Sikda angin ribut hujan puting beliung..tetiba jak bdn panas mcm mok demam 😵‍💫 nsb ada beli self test kit tadik so besok try. Harap sikda pa2 🥺
3730,2021-09-04 05:39:14+00:00,247wonwoojeon,"Semakin tinggi shippermu
Semakin besar angin lalu, ulat bulu, benalu, puting beliung, hujan badai, petir, halilintar, hujan batu yang muncul menyerang."
3731,2021-09-04 04:46:45+00:00,Senggiaw,"Berapa tahun ini, banyak negara seperti Amerika tahu kesan buruk perubahan iklim. Kongres berbising: ada yang hendak tindakan dan yang lain tidak mahu. Sekarang, banjir, puting beliung, kemarau dan api hutan adalah lebih teruk.Adakah langkah yang bererti terhadap perubahan iklim?"
3732,2021-09-03 17:44:36+00:00,bryan_newbie,"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong."
3733,2021-09-03 14:24:05+00:00,nothingswle,"I'ts okey, ginian doang kok aku pernah ngadepin puting beliung sendirian."
3734,2021-09-03 10:04:17+00:00,flash_poem,"Untuk apa angin mengusik tenang ilalang 
tak cukupkah semalam hujan membuatnya rebah ?

Kata angin, ""aku membuatnya sadar alasan dia tercipta, bukan sekedar diam dan meratap di pinggir jurang""

di remang senja
ilalang terbang tercerabut puting beliung

Jatuh terberai tanpa murung"
3735,2021-09-02 18:13:35+00:00,modegelapgulita,"its okey, ginian doang kok 
gua perna ngadepin puting beliung sendirian"
3736,2021-09-02 16:36:51+00:00,DindaJayaTriana,"It’s okey, ginian doang kok, aku pernah ngadepin puting beliung sendirian"
3737,2021-09-02 14:08:42+00:00,hervp_,"Meh nesu kok iling bien pas cilik, puting beliung ae tak lawan Ijen."
3738,2021-09-02 12:56:10+00:00,BukanDilan1991,"Page 245 of 365

It's okey, gini doang kok
Aku pernah ngadepin puting beliung sendirian."
3739,2021-09-02 06:14:25+00:00,asiffadinda,"Its okey, ginian doang kok, 
aku pernah ngadepin puting beliung sendirian"
3740,2021-09-02 03:04:15+00:00,ayezragiel,"Ya elah…baru juga puting beliung
udah kaya gitu, gimana kalo udel
beliung, apalagi udellle
buodong?"
3741,2021-09-02 01:29:49+00:00,Clairinequeen,"Waanjai emng harus strong say biar sekalipun dibanting diterjang dihantam puting beliung juga teteup santuy🤣
Idup jangan terlalu tegang kek titid ya beb lemesin aja biar damai idup kelen wak"
3742,2021-09-01 18:04:14+00:00,roofiriyuzaki,"“Walah.. baru puting beliung aja udah kaya gitu,gimana kalau
udel beliung, apalagi udellle
buodong..”"
3743,2021-09-01 16:59:06+00:00,hafyahmdh,puting beliung lalu. Terbang bumbung.
3744,2021-09-01 11:27:25+00:00,kiyowoshi,"ganti dn tidak yyyy, dn biih biih nie sprti berharap pada angin puting beliung wusssh wushhh 💨💨💨💨"
3745,2021-09-01 09:59:00+00:00,RakhmadIrawan8,"#PresidenGagalMundurlah #PresidenGagalMundurlah 

Sebelum angin puting beliung datang menerpa!"
3746,2021-08-31 13:09:17+00:00,prastya135,"bade tangklet nek angin puting beliung 
seng di slentik ""PUTINGE"" kiro-kiro ngamok gak yo?"
3747,2021-08-31 10:54:53+00:00,Ngantuuukk,sehari aja gw ga stres kayanya langsung hujan badai puting beliung
3748,2021-08-31 09:11:33+00:00,tepuyya,Lah beneran puting beliung 🥲
3749,2021-08-31 06:14:45+00:00,bryan_newbie,"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong."
3750,2021-08-31 05:52:24+00:00,orionmenulis,angin pentil muter tu mksudnya angin puting beliung guys maaf jokesnya kgk jls 😩🙏
3751,2021-08-30 15:55:44+00:00,arumcantimanis,"""anggapmi saja angin lewat"" tptp ini anginnya angin puting beliung 🙂👍"
3752,2021-08-30 10:41:11+00:00,papiarchi_,"Barusan ada tetangga deket kosan dapet untung “puting beliung” dari salah satu bank di indonesia berupa satu unit mobil karimun cuy, heboh banget asli. Tapi penonton kecewa karena langsung di jual lagi."
3753,2021-08-30 00:59:28+00:00,capcipcupe,"Pengikut kapal selam ini emang tiada duanya, tahan banting di segala situasi dan kondisi. Badai tornado, puting beliung udah dilalui, tapi pertahanan masih kuat. 😂👍"
3754,2021-08-29 15:29:00+00:00,mase085,"Serius Takon lur,
Angin puting beliung,
nek putinge gae 
dolanan ngamok ra?"
3755,2021-08-29 13:49:12+00:00,ggonebeen,"Inilah pentingnya cuma follow akun fanbase yg biasa ngasih info info, ketawa ketawa diakun sendiri sama mutual tapi ga berlebihan, jadi mau ada angin puting beliung juga gapaham, ga bikin bad mood 👌🏻"
3756,2021-08-29 10:20:24+00:00,bwoutdepok,at least ada konten yg gua tunggu amunisi sebelum ada angin puting beliung
3757,2021-08-29 09:50:15+00:00,splitsbills,oh pantesan dari semalem gua ketawa2 terus gataunya wusss mau ada puting beliung
3758,2021-08-29 00:34:43+00:00,Dharmarocket,"Nahum 1:3 (TB)  TUHAN itu panjang sabar dan besar kuasa, tetapi Ia tidak sekali-kali membebaskan dari hukuman orang yang bersalah. Ia berjalan dalam puting beliung dan badai, dan awan adalah debu kaki-Nya."
3759,2021-08-28 23:07:56+00:00,llamalasagna,gila bgt degdegan mimpi dikejar angin puting beliung 😭😭😭😭 mana posisinya baru bawa motor
3760,2021-08-28 17:54:41+00:00,angkel_B,"wes hop!
awak ora penak rasah sambat!
hamung goro-goro masuk angin kyok biasane i lho, disyukuri alhmdllh jeh bejo, jal bayangne nek di paringi masuk angin topan angin puting beliung ngonokae gek pye ususmu nko?
jeh kuat buntel telekmu ora kiro-kiro 🤣"
3761,2021-08-28 14:03:31+00:00,graciarichi,"Setelah seharian moodku terombang ambing diterpa badai ombak puting beliung, mood ku akhirnya kembali, selera makan kembali, terimakasih, moodku malam ini disponsori foto ikan teri nasi sambal pake kacang, oke besok kita masak.."
3762,2021-08-28 13:08:11+00:00,Gergofy,Jngn wi angin aku jdi angin puting beliung jah
3763,2021-08-28 09:51:29+00:00,avocado_younnie,"Rsenya twitter ni kne kawal la drpd bdk2  like dorg masuk sini je...drpd aman damai tetbe tsunami,monsun, banjir, puting beliung semua ade 🤦🏻‍♀"
3764,2021-08-28 03:19:44+00:00,bimbimhockcae,beli kipas angin yang anginnya kayak puting beliung dimana yaa?
3765,2021-08-27 12:14:41+00:00,bryan_newbie,"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong."
3766,2021-08-27 07:26:31+00:00,amarujjang,"barusan ada puting beliung disini, engga kenceng jd engga gubrak gubrak aneh bgt siang"""
3767,2021-08-27 06:13:52+00:00,moonakfldi,Yolohhhh dari tadi gue masih ketawain puting beliung😭🤣🤣😭😭😭
3768,2021-08-26 14:41:51+00:00,HHAECHAANNNN,ihh enak banget disini adem adem sepoy ga kyk main gue kyk ada angin puting beliung
3769,2021-08-25 17:53:48+00:00,GinaKartika,"Tolng dong buat PLN gada ujan gada angin, gada petir, gda badai, gda bnjir gmpa, puting beliung.Ini ngapa dah mati lmpu lama amt dri jam 19:30 ampe karng kga nyala2 mau tidur bsok kerja, Mn batre hp lbet, gerh kpas angin, ac kga bsa nyla jdinya Ngrti dong  udh kga betah"
3770,2021-08-25 17:45:51+00:00,IshahAhmad,Ramalan kaji cuaca untuk esok mungkin taufan atau puting beliung 🌪️
3771,2021-08-25 16:24:26+00:00,dvshfrr,"Nganjuk dinginnya pas, dingin banget. Tapi angine kyk puting beliung huwuk2"
3772,2021-08-25 14:25:06+00:00,sibangor,KEPAK SAYAP KEBINEKAAN - Patah diterpa puting beliung. #fiksimini
3773,2021-08-25 07:09:47+00:00,adianwiguna,KO terus di lt 90 tiap keluar angin puting beliung orc hero pasti ngefreeze wkwk
